step,epoch,train_loss,val_loss,val_accuracy,test_accuracy,lr,mu,a,b,c,hypgrad_lr,hypgrad_mu,hypgrad_abc,update_rms
31,1,2.0279669761657715,nan,nan,nan,0.0010000151629777092,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03208599239587784,0.0008756599272601306,0.0032396791502833366,0.17865122647017936
32,1,2.0044658184051514,nan,nan,nan,0.0010000156398222112,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03393332287669182,0.0008909302996471524,0.0034372281127919755,0.18164303138806984
33,1,1.8835135698318481,nan,nan,nan,0.0010000161166669407,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03718000277876854,0.0008791163563728333,0.003854896407574415,0.183476674512537
34,1,1.9502118825912476,nan,nan,nan,0.0010000165935118977,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.0321892648935318,0.0008840069058351219,0.005400029243901372,0.1854529695297285
35,1,2.003042697906494,nan,nan,nan,0.0010000170703570819,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03371689096093178,0.0010874454164877534,0.00992172940944632,0.18685288486054527
36,1,1.9811835289001465,nan,nan,nan,0.0010000175472024936,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.029901519417762756,0.0008534193621017039,0.004807800442601244,0.18672587941071142
37,1,1.8946788311004639,nan,nan,nan,0.0010000180240481327,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03543318435549736,0.0009467221098020673,0.0037889935386677585,0.1847756822603012
38,1,1.9760178327560425,nan,nan,nan,0.0010000185008939991,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.032115958631038666,0.0009276052587665617,0.0034143353501955667,0.18498264992284918
39,1,1.8468838930130005,nan,nan,nan,0.001000018977740093,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03519739955663681,0.0009274681215174496,0.006640322816868623,0.1870655649617879
40,1,1.9672174453735352,nan,nan,nan,0.001000019454586414,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03580683097243309,0.000958708580583334,0.010598306078463793,0.183080739364695
41,1,1.877918004989624,nan,nan,nan,0.0010000199314329627,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.032744016498327255,0.0008750170818530023,0.007816127190987269,0.18286754494027752
42,1,1.9446614980697632,nan,nan,nan,0.0010000204082797387,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03451860323548317,0.0010335752740502357,0.002363408450037241,0.17940076984320877
43,1,1.9478815793991089,nan,nan,nan,0.001000020885126742,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03666594624519348,0.0010052915895357728,0.0038501198093096414,0.1838351667860121
44,1,1.9848284721374512,nan,nan,nan,0.0010000213619739727,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03563292697072029,0.001000756281428039,0.005700190396358569,0.1816011132912849
45,1,1.8509693145751953,nan,nan,nan,0.0010000218388214307,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.034401390701532364,0.0009952562395483255,0.005351697948450844,0.18459451775719188
46,1,1.856040358543396,nan,nan,nan,0.0010000223156691162,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03685986250638962,0.0009975229622796178,0.002544002801490327,0.18565454872390771
47,1,1.859336495399475,nan,nan,nan,0.001000022792517029,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.0328097827732563,0.0009811974596232176,0.00882514767969648,0.1842284071728451
48,1,1.9091370105743408,nan,nan,nan,0.0010000232693651691,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.035773538053035736,0.0010016087908297777,0.0034223650582134724,0.18468333791775327
49,1,1.721256971359253,nan,nan,nan,0.0010000237462135368,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03540195897221565,0.0009882199810817838,0.018732490328450997,0.18304689275741762
50,1,1.8563400506973267,nan,nan,nan,0.0010000242230621319,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03488792106509209,0.0010654900688678026,0.004158778872806579,0.18412855051272822
51,1,1.8531619310379028,nan,nan,nan,0.001000024699910954,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.036439839750528336,0.001071989769116044,0.011518720537424088,0.18458064284168546
52,1,1.875870943069458,nan,nan,nan,0.0010000251767600039,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.035009220242500305,0.0010984227992594242,0.01407025195658207,0.18270991346081225
53,1,1.8613862991333008,nan,nan,nan,0.001000025653609281,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.039182398468256,0.0011314263101667166,0.02094435753921668,0.18459886837955045
54,1,1.7773711681365967,nan,nan,nan,0.0010000261304587855,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.035092804580926895,0.0010035543236881495,0.018251002455751102,0.1852755051192594
55,1,1.8724901676177979,nan,nan,nan,0.0010000266073085173,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03515547141432762,0.001044576638378203,0.02662043149272601,0.18215691263354608
56,1,1.8866875171661377,nan,nan,nan,0.0010000270841584765,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.034944918006658554,0.0011586603941395879,0.01983798419435819,0.1823198376186921
57,1,1.8722457885742188,nan,nan,nan,0.0010000275610086633,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03570304438471794,0.0010440901387482882,0.0344079372783502,0.1833021489402109
58,1,1.7445273399353027,nan,nan,nan,0.0010000280378590772,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03480752184987068,0.0011099564144387841,0.013446973326305548,0.18346957647353718
59,1,1.806247591972351,nan,nan,nan,0.0010000285147097187,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.034900739789009094,0.0012031280202791095,0.023351712773243587,0.18392229612219774
60,1,1.8394852876663208,nan,nan,nan,0.0010000289915605874,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03613271191716194,0.0012237023329362273,0.0315781564762195,0.18375616464956823
61,1,1.7735127210617065,nan,nan,nan,0.0010000294684116835,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.035285018384456635,0.0011324217775836587,0.019400721415877342,0.18328979200461853
62,1,1.8061763048171997,nan,nan,nan,0.0010000299452630071,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03641197830438614,0.0012537762522697449,0.027592455968260765,0.1870395350871914
63,1,1.6918387413024902,nan,nan,nan,0.001000030422114558,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.034086037427186966,0.0010641637491062284,0.022212928161025047,0.1883116249127866
64,1,1.7630541324615479,nan,nan,nan,0.0010000308989663361,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.039158012717962265,0.0010851438855752349,0.021630949651201565,0.18554060908663006
65,1,1.6688406467437744,nan,nan,nan,0.001000031375818342,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03561409190297127,0.0010329793440178037,0.015111569625635942,0.18589185133000957
66,1,1.7117741107940674,nan,nan,nan,0.001000031852670575,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03850758448243141,0.001177387428469956,0.008878519913802544,0.18644601902886807
67,1,1.700531005859375,nan,nan,nan,0.0010000323295230355,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03780852258205414,0.0010863241041079164,0.0104530801375707,0.18549885546722328
68,1,1.7758523225784302,nan,nan,nan,0.0010000328063757232,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03724832832813263,0.0011667547514662147,0.005823417954767744,0.18619114134316925
69,1,1.8098318576812744,nan,nan,nan,0.0010000332832286385,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03515946492552757,0.0014943309361115098,0.00967211447035273,0.18660836341884188
70,1,1.7074062824249268,nan,nan,nan,0.001000033760081781,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04027549549937248,0.0012931160163134336,0.0017593045098086197,0.17977854074010133
71,1,1.6989432573318481,nan,nan,nan,0.0010000342369351509,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03532470762729645,0.0012270088773220778,0.008192414728303751,0.17928420986857163
72,1,1.7219202518463135,nan,nan,nan,0.0010000347137887483,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04211290553212166,0.001264030346646905,0.01973560576637586,0.17992145918426633
73,1,1.741136908531189,nan,nan,nan,0.001000035190642573,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03860938176512718,0.0012086218921467662,0.024652622019251186,0.18034754683576704
74,1,1.7186245918273926,nan,nan,nan,0.001000035667496625,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.037427693605422974,0.0011666839709505439,0.0024008514592424035,0.18141490830736182
75,1,1.76499605178833,nan,nan,nan,0.0010000361443509044,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03797499090433121,0.0013308316702023149,0.011651010873417059,0.18155264005298966
76,1,1.6755046844482422,nan,nan,nan,0.0010000366212054115,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04019574448466301,0.0012564447242766619,0.00784417629862825,0.18313912315502498
77,1,1.6815298795700073,nan,nan,nan,0.0010000370980601456,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03659309074282646,0.0011278613237664104,0.01962229112784068,0.18200645898736867
78,1,1.789184331893921,nan,nan,nan,0.0010000375749151073,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.038159750401973724,0.0013251749332994223,0.00822924574216207,0.18247636849708182
79,1,1.7849878072738647,nan,nan,nan,0.0010000380517702964,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04223192483186722,0.0012645686510950327,0.004218220089872678,0.18050110315025839
80,1,1.5579167604446411,nan,nan,nan,0.0010000385286257126,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.036528028547763824,0.0013481697533279657,0.023229532564679783,0.18805199736446665
81,1,1.626116394996643,nan,nan,nan,0.0010000390054813563,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04215577617287636,0.0013523761881515384,0.00628077844157815,0.18628726607208626
82,1,1.6187773942947388,nan,nan,nan,0.0010000394823372275,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04112692177295685,0.0013107635313645005,0.009617992987235388,0.18752942251781196
83,1,1.5509870052337646,nan,nan,nan,0.0010000399591933262,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03648198023438454,0.0012018079869449139,0.004981372505426407,0.1852244017651421
84,1,1.7208746671676636,nan,nan,nan,0.0010000404360496521,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03713679313659668,0.001315021887421608,0.0038061911084999642,0.18204691612108512
85,1,1.6733627319335938,nan,nan,nan,0.0010000409129062053,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.038955967873334885,0.0012597487075254321,0.00748808899273475,0.18082004892666947
86,1,1.7776813507080078,nan,nan,nan,0.0010000413897629861,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.044025320559740067,0.001407586270943284,0.007761291150624554,0.1804559436812143
87,1,1.6670818328857422,nan,nan,nan,0.0010000418666199942,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.0410928837954998,0.0013770224759355187,0.004614073317497969,0.17937455188050602
88,1,1.7452715635299683,nan,nan,nan,0.0010000423434772295,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.038252536207437515,0.0014896983047947288,0.01458137265096108,0.18128220598148173
89,1,1.525131344795227,nan,nan,nan,0.0010000428203346924,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04162796959280968,0.001261094119399786,0.019808091844121616,0.18266446730613436
90,1,1.597599983215332,nan,nan,nan,0.0010000432971923826,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.039375655353069305,0.0013967308914288878,0.006284852201739947,0.1799856887173561
91,1,1.7628487348556519,nan,nan,nan,0.0010000437740503004,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.045728899538517,0.0014670146629214287,0.032867226749658585,0.18312350375049183
92,1,1.6668686866760254,nan,nan,nan,0.0010000442509084453,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04462891444563866,0.0014919290551915765,0.016953798321386177,0.1810860542552518
93,1,1.5825239419937134,nan,nan,nan,0.0010000447277668176,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04602884128689766,0.0012638798216357827,0.0021387583886583648,0.18171834308483586
94,1,1.6315155029296875,nan,nan,nan,0.0010000452046254173,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04744410514831543,0.0013141673989593983,0.003421954189737638,0.18300206295116134
95,1,1.6117668151855469,nan,nan,nan,0.0010000456814842444,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.035645078867673874,0.0012088718358427286,0.012240134490032991,0.18208364754456208
96,1,1.6190999746322632,nan,nan,nan,0.001000046158343299,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03563137724995613,0.0014221876626834273,0.017286218392352264,0.18113763788928475
97,1,1.6440714597702026,nan,nan,nan,0.001000046635202581,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04665454104542732,0.0014641620218753815,0.006317572668194771,0.18015454416109825
98,1,1.5937912464141846,nan,nan,nan,0.0010000471120620903,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03891290724277496,0.001395938452333212,0.00614551710896194,0.17694604451074702
99,1,1.630803108215332,nan,nan,nan,0.0010000475889218269,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03992690518498421,0.0015758322551846504,0.010634197698285183,0.18021272523485835
100,1,1.5080125331878662,nan,nan,nan,0.001000048065781791,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03880288451910019,0.0014766395324841142,0.014440777711570263,0.18111858927430244
101,1,1.6725555658340454,nan,nan,nan,0.0010000485426419825,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.046905722469091415,0.001780655118636787,0.015752684324979782,0.1806003269115281
102,1,1.5939090251922607,nan,nan,nan,0.0010000490195024012,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04596738517284393,0.001475771889090538,0.013478632550686598,0.18654197414355245
103,1,1.4383132457733154,nan,nan,nan,0.0010000494963630475,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04903274402022362,0.0014203318860381842,0.00808233100300034,0.1877833847480668
104,1,1.7415341138839722,nan,nan,nan,0.001000049973223921,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.046568598598241806,0.00155480089597404,0.0083354862096409,0.1854605172619059
105,1,1.7182732820510864,nan,nan,nan,0.0010000504500850221,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04484451189637184,0.001379365916363895,0.009969727446635565,0.1842093815604008
106,1,1.614228367805481,nan,nan,nan,0.0010000509269463503,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04151982441544533,0.0012537994189187884,0.019311622406045597,0.18415113310677625
107,1,1.6871612071990967,nan,nan,nan,0.0010000514038079062,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04554596543312073,0.001438038656488061,0.023730967193841934,0.18490155249243972
108,1,1.5063830614089966,nan,nan,nan,0.0010000518806696894,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03687800467014313,0.0016968464478850365,0.018147439075013,0.1829480202108457
109,1,1.54832923412323,nan,nan,nan,0.0010000523575316997,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03805156424641609,0.00152196129783988,0.013310986881454786,0.18501813911046597
110,1,1.5338685512542725,nan,nan,nan,0.0010000528343939378,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03545770049095154,0.0014963687863200903,0.0199446144203345,0.18366478330409702
111,1,1.7051804065704346,nan,nan,nan,0.0010000533112564031,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04504869505763054,0.0016487592365592718,0.006863777215282123,0.18394559598684726
112,1,1.6627616882324219,nan,nan,nan,0.0010000537881190957,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04867347329854965,0.001785256783477962,0.005670735612511635,0.18472202732937154
113,1,1.5512323379516602,nan,nan,nan,0.0010000542649820157,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04369617998600006,0.0014279094757512212,0.003646937586988012,0.18650975268694148
114,1,1.615256428718567,nan,nan,nan,0.0010000547418451632,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04381541907787323,0.0014066856820136309,0.018528353422880173,0.1872021408649525
115,1,1.5979050397872925,nan,nan,nan,0.0010000552187085382,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04241478070616722,0.0015849446645006537,0.0037374633053938546,0.1860777471586944
116,1,1.6698323488235474,nan,nan,nan,0.0010000556955721404,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.042493369430303574,0.0015407662140205503,0.003112048376351595,0.1869282980466928
117,1,1.413419246673584,nan,nan,nan,0.00100005617243597,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03786025941371918,0.001479143975302577,0.023328323538104694,0.18831109737650828
118,1,1.657909631729126,nan,nan,nan,0.001000056649300027,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.0506790392100811,0.0017275874270126224,0.039787317315737404,0.18489220049248709
119,1,1.4369720220565796,nan,nan,nan,0.0010000571261643114,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04062745347619057,0.0015130025567486882,0.02605118416249752,0.18501194925530595
120,1,1.526532530784607,nan,nan,nan,0.0010000576030288232,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.037302304059267044,0.0013830808456987143,0.022039098665118217,0.18836081117820586
121,1,1.5338276624679565,nan,nan,nan,0.0010000580798935623,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.042056746780872345,0.0015658310148864985,0.005687620025128126,0.1849470196421713
122,1,1.545570969581604,nan,nan,nan,0.0010000585567585289,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04271159693598747,0.0014752611750736833,0.0017223174994190533,0.1867026521614658
123,1,1.4555121660232544,nan,nan,nan,0.0010000590336237227,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03623379021883011,0.0014981598360463977,0.021455800160765648,0.1839558601555157
124,1,1.472095012664795,nan,nan,nan,0.001000059510489144,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.038354676216840744,0.0015437559923157096,0.0203049648553133,0.1835462275339639
125,1,1.4572830200195312,nan,nan,nan,0.0010000599873547927,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.043060507625341415,0.0015076359268277884,0.021672122180461884,0.18486597711095695
126,1,1.592374324798584,nan,nan,nan,0.001000060464220669,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.048687927424907684,0.0016948808915913105,0.033272466932733856,0.18757687754271188
127,1,1.5517135858535767,nan,nan,nan,0.0010000609410867724,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04182033985853195,0.0014492834452539682,0.019941480830311775,0.18587853421009035
128,1,1.586513876914978,nan,nan,nan,0.0010000614179531033,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04850774630904198,0.0014830948784947395,0.019474004084865253,0.1875467275303075
129,1,1.5892599821090698,nan,nan,nan,0.0010000618948196615,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.049657583236694336,0.001656905165873468,0.003315885396053394,0.187748856437729
130,1,1.5082931518554688,nan,nan,nan,0.0010000623716864472,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04094671458005905,0.0015402898425236344,0.02011930321653684,0.18521747462137814
131,1,1.446478009223938,nan,nan,nan,0.0010000628485534603,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04260484501719475,0.0016824514605104923,0.02331097610294819,0.18198704414717146
132,1,1.3600246906280518,nan,nan,nan,0.0010000633254207006,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04479246959090233,0.0016662470297887921,0.020729847252368927,0.18418190976012774
133,1,1.5142751932144165,nan,nan,nan,0.0010000638022881684,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04892965406179428,0.00164503650739789,0.015403354230026403,0.1861902593269692
134,1,1.566232681274414,nan,nan,nan,0.0010000642791558635,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04250612482428551,0.001682272064499557,0.02558516462643941,0.18330302283668135
