step,epoch,train_loss,val_loss,val_accuracy,test_accuracy,lr,mu,a,b,c,hypgrad_lr,hypgrad_mu,hypgrad_abc,update_rms
46,1,1.8551732301712036,nan,nan,nan,0.001000024699910954,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.02509961649775505,0.0014899119269102812,0.022708470622698467,0.177251099932081
47,1,1.6838356256484985,nan,nan,nan,0.0010000251767600039,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04045107960700989,0.0016618955414742231,0.012706282548606396,0.17765533702968342
48,1,1.8048654794692993,nan,nan,nan,0.001000025653609281,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.041654787957668304,0.001201885985210538,0.021187033504247665,0.17825825360661124
49,1,1.7441728115081787,nan,nan,nan,0.0010000261304587855,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.028419239446520805,0.0014492688933387399,0.00824745666856567,0.1786693492865858
50,1,1.8469654321670532,nan,nan,nan,0.0010000266073085173,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.035619497299194336,0.0011808561393991113,0.010597947519272566,0.17931687020098652
51,1,1.8328742980957031,nan,nan,nan,0.0010000270841584765,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04537448659539223,0.0019943341612815857,0.023882046962777775,0.18074933343074256
52,1,1.8060543537139893,nan,nan,nan,0.0010000275610086633,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.046254198998212814,0.001469029812142253,0.03383534339567026,0.17952561342240558
53,1,1.6308873891830444,nan,nan,nan,0.0010000280378590772,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.043711405247449875,0.001644060597755015,0.04602923865119616,0.17979803803492075
54,1,1.654300570487976,nan,nan,nan,0.0010000285147097187,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.02930571511387825,0.001223330618813634,0.008531356851259867,0.17907970691637323
55,1,1.7133699655532837,nan,nan,nan,0.0010000289915605874,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.029573971405625343,0.0013117487542331219,0.010126749519258738,0.17867135610632848
56,1,1.6520534753799438,nan,nan,nan,0.0010000294684116835,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03713105246424675,0.002278681844472885,0.0421187070508798,0.17942272721142613
57,1,1.774442434310913,nan,nan,nan,0.0010000299452630071,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.049890246242284775,0.0017661205492913723,0.02110603389640649,0.17879396675845668
58,1,1.7415335178375244,nan,nan,nan,0.001000030422114558,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.033359210938215256,0.0012765362625941634,0.005441030254587531,0.1790672068292739
59,1,1.7058486938476562,nan,nan,nan,0.0010000308989663361,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03087860345840454,0.0016760051948949695,0.0034182427528624735,0.17879082954349237
60,1,1.765504240989685,nan,nan,nan,0.001000031375818342,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.0441456101834774,0.0014619252178817987,0.019670614351828892,0.17905792664581371
61,1,1.6465637683868408,nan,nan,nan,0.001000031852670575,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.028462493792176247,0.0015919796423986554,0.003395013394765556,0.17911870506980052
62,1,1.7081372737884521,nan,nan,nan,0.0010000323295230355,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.031813256442546844,0.0018145948415622115,0.010166513888786236,0.17905005511102562
63,1,1.6833680868148804,nan,nan,nan,0.0010000328063757232,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.048537563532590866,0.0018914783140644431,0.019506713996330898,0.17945952593298287
64,1,1.8139132261276245,nan,nan,nan,0.0010000332832286385,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04014025628566742,0.0021295761689543724,0.0024547419355561337,0.1790008973569388
65,1,1.6847989559173584,nan,nan,nan,0.001000033760081781,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04549543932080269,0.0020283448975533247,0.007674198093203207,0.1797310963334852
66,1,1.7734732627868652,nan,nan,nan,0.0010000342369351509,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.05773904174566269,0.001464757602661848,0.041714670757452645,0.1815605665344059
67,1,1.8529225587844849,nan,nan,nan,0.0010000347137887483,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.05262940004467964,0.001985343173146248,0.014100753702223301,0.1800923258749331
68,1,1.7104417085647583,nan,nan,nan,0.0010000347137887483,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.020854873582720757,0.002243790542706847,0.033375898376107216,0.17971646081167766
69,1,1.642700433731079,nan,nan,nan,0.001000035190642573,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03546864911913872,0.0016255886293947697,0.004997284617275,0.17984956756629905
70,1,1.6590487957000732,nan,nan,nan,0.001000035667496625,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.061350975185632706,0.0021996446885168552,0.027039350320895512,0.18074918072740687
71,1,1.5647433996200562,nan,nan,nan,0.0010000361443509044,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.040789294987916946,0.0014314373256638646,0.011641988841195902,0.17963573380166134
72,1,1.646789789199829,nan,nan,nan,0.0010000366212054115,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04657948389649391,0.0016639811219647527,0.037636893490950264,0.18078295781192194
73,1,1.630664348602295,nan,nan,nan,0.0010000370980601456,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.0411137193441391,0.001971819903701544,0.02492893363038699,0.1804134270588545
74,1,1.7008055448532104,nan,nan,nan,0.0010000375749151073,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03408343717455864,0.001462635351344943,0.014295990889271101,0.18108437381658427
75,1,1.7539311647415161,nan,nan,nan,0.0010000380517702964,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04284946247935295,0.0023320894688367844,0.004214057873468846,0.18111037371289587
76,1,1.5603958368301392,nan,nan,nan,0.0010000380517702964,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.020199935883283615,0.001523712184280157,0.021679578348994255,0.17916638071326016
77,1,1.7148491144180298,nan,nan,nan,0.0010000385286257126,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03891404718160629,0.002557717263698578,0.007335338896761338,0.17839891238274386
78,1,1.5774354934692383,nan,nan,nan,0.0010000390054813563,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04152243956923485,0.0017948686145246029,0.010470548799882332,0.17910818930299988
79,1,1.7365723848342896,nan,nan,nan,0.0010000394823372275,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04224645718932152,0.0017289691604673862,0.03863332917292913,0.17970415177669966
80,1,1.6185754537582397,nan,nan,nan,0.0010000399591933262,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03992265835404396,0.001662663882598281,0.029511813695232075,0.17992437504928133
81,1,1.7229405641555786,nan,nan,nan,0.0010000404360496521,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03628619760274887,0.001887412858195603,0.011924764141440392,0.1793900487878459
82,1,1.6525020599365234,nan,nan,nan,0.0010000409129062053,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04081215336918831,0.00143927033059299,0.04039825995763143,0.1791389355430282
83,1,1.596834421157837,nan,nan,nan,0.0010000413897629861,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.033057406544685364,0.0015283533139154315,0.014144922606647015,0.17842341833869418
84,1,1.7288835048675537,nan,nan,nan,0.0010000418666199942,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04433809965848923,0.0017240481683984399,0.038811655094226204,0.17948415053141561
85,1,1.5457857847213745,nan,nan,nan,0.0010000423434772295,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04227028042078018,0.001377359963953495,0.01870562011996905,0.17974238561069164
86,1,1.5349013805389404,nan,nan,nan,0.0010000428203346924,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.027540436014533043,0.0019072097493335605,0.026401668787002563,0.17924834195383835
87,1,1.6320784091949463,nan,nan,nan,0.0010000432971923826,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.05233510583639145,0.0019801442977041006,0.04024772346019745,0.17937851903881283
88,1,1.495648741722107,nan,nan,nan,0.0010000437740503004,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04587097838521004,0.0012349743628874421,0.03397868387401104,0.1804158199377565
89,1,1.5088565349578857,nan,nan,nan,0.0010000442509084453,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.026556752622127533,0.0013734365347772837,0.004289087334958215,0.17985616159323242
90,1,1.5034170150756836,nan,nan,nan,0.0010000442509084453,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.020732715725898743,0.001109507866203785,0.001833595975767821,0.1795397964682493
91,1,1.707494854927063,nan,nan,nan,0.0010000442509084453,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.019107859581708908,0.0014242723118513823,0.03417644277215004,0.17952647316145787
92,1,1.5140074491500854,nan,nan,nan,0.0010000447277668176,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03928748518228531,0.0019498919136822224,0.017741830398639042,0.17895129768838033
93,1,1.560776710510254,nan,nan,nan,0.0010000452046254173,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.033924613147974014,0.0015616487944498658,0.01122966781258583,0.1786533289864879
94,1,1.5115607976913452,nan,nan,nan,0.0010000456814842444,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03649366274476051,0.0015663483645766973,0.00482394111653169,0.17883555250402017
95,1,1.5101001262664795,nan,nan,nan,0.001000046158343299,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.044404637068510056,0.001586735830642283,0.017794379343589146,0.17891200655663342
96,1,1.5694761276245117,nan,nan,nan,0.001000046635202581,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.029915066435933113,0.0012095911661162972,0.004103130893781781,0.1799967478501393
97,1,1.741349697113037,nan,nan,nan,0.0010000471120620903,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03361199423670769,0.0018179324688389897,0.0031889717211015522,0.17995041880641074
98,1,1.6990456581115723,nan,nan,nan,0.0010000475889218269,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03978697583079338,0.0014683889457955956,0.020718359077970188,0.18022696483956904
99,1,1.6001700162887573,nan,nan,nan,0.001000048065781791,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04331475868821144,0.0016245734877884388,0.026405774677793186,0.1803279970548142
100,1,1.5969284772872925,nan,nan,nan,0.0010000485426419825,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04063248634338379,0.001539863646030426,0.02088305602471034,0.17932631969920304
101,1,1.4885205030441284,nan,nan,nan,0.0010000490195024012,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.02667834796011448,0.0017181254224851727,0.015580614097416401,0.1786991059564821
102,1,1.592828392982483,nan,nan,nan,0.0010000494963630475,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04275064542889595,0.0018663330702111125,0.0032274104887619615,0.1787822377913241
103,1,1.5211408138275146,nan,nan,nan,0.001000049973223921,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.045460786670446396,0.0019447032827883959,0.019296732420722645,0.17969174954888995
104,1,1.6173568964004517,nan,nan,nan,0.0010000504500850221,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04372115060687065,0.0014027077704668045,0.02263602614402771,0.17955290777410937
105,1,1.6696689128875732,nan,nan,nan,0.0010000509269463503,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.05317975953221321,0.0019306606845930219,0.04452900215983391,0.17929647446200625
106,1,1.4899580478668213,nan,nan,nan,0.0010000514038079062,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.02870347537100315,0.0017028137808665633,0.012868620144824186,0.1808293458193304
107,1,1.6422137022018433,nan,nan,nan,0.0010000518806696894,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.059813763946294785,0.0021937659475952387,0.023735639328757923,0.1816288279079912
108,1,1.6117208003997803,nan,nan,nan,0.0010000523575316997,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.039093539118766785,0.0019839375745505095,0.005855944337478529,0.18166157199899177
109,1,1.5305120944976807,nan,nan,nan,0.0010000528343939378,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.0496906153857708,0.0017570534255355597,0.036986244221528373,0.17971943818346195
110,1,1.575598955154419,nan,nan,nan,0.0010000533112564031,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.046621061861515045,0.0015613455325365067,0.0033338211942464113,0.18077048651439012
111,1,1.4973217248916626,nan,nan,nan,0.0010000537881190957,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03726383298635483,0.0015597387682646513,0.006686083041131496,0.17942682401191498
112,1,1.5650343894958496,nan,nan,nan,0.0010000542649820157,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.037811387330293655,0.0016489839181303978,0.013828528734544912,0.17964017333371982
113,1,1.498966932296753,nan,nan,nan,0.0010000547418451632,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04257001355290413,0.0017973248613998294,0.02568335272371769,0.17959474466112282
114,1,1.7112112045288086,nan,nan,nan,0.0010000552187085382,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04665028676390648,0.002011804608628154,0.015886062135299046,0.1802188977240565
115,1,1.6145354509353638,nan,nan,nan,0.0010000556955721404,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03494863212108612,0.002199245151132345,0.030715604002277058,0.17984887178408782
116,1,1.5301011800765991,nan,nan,nan,0.00100005617243597,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.036030739545822144,0.0017286422662436962,0.010591669008135796,0.17953717876079464
117,1,1.6780539751052856,nan,nan,nan,0.001000056649300027,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.05473308637738228,0.002393291564658284,0.026625309139490128,0.17885861001959588
118,1,1.603947401046753,nan,nan,nan,0.0010000571261643114,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.05630427971482277,0.0020727976225316525,0.015627563931047916,0.17973383510586866
119,1,1.5114972591400146,nan,nan,nan,0.0010000576030288232,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.05273430794477463,0.002024570479989052,0.037393669287363686,0.17995875365931902
120,1,1.575446605682373,nan,nan,nan,0.0010000580798935623,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.040090326219797134,0.0016211277106776834,0.00524158775806427,0.18036708628310816
121,1,1.5599430799484253,nan,nan,nan,0.0010000585567585289,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04446883127093315,0.001676921034231782,0.0055888806624958915,0.1800567266978729
122,1,1.4500740766525269,nan,nan,nan,0.0010000590336237227,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03788777068257332,0.0016766523476690054,0.008911982489128908,0.17835188606745425
123,1,1.7028313875198364,nan,nan,nan,0.001000059510489144,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03606385737657547,0.0025115571916103363,0.035529923935731254,0.17856441072682588
124,1,1.5633544921875,nan,nan,nan,0.0010000599873547927,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.047424737364053726,0.0016335576074197888,0.003565323151027163,0.17870020917099633
125,1,1.3910548686981201,nan,nan,nan,0.001000060464220669,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04130198806524277,0.001475818920880556,0.008893399344136318,0.17937890748993085
126,1,1.5499829053878784,nan,nan,nan,0.0010000609410867724,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.0345645472407341,0.001573794987052679,0.004900253455465038,0.17850826746065807
127,1,1.56888747215271,nan,nan,nan,0.0010000614179531033,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03935503959655762,0.0015437318943440914,0.01445068884640932,0.1785492053868628
128,1,1.5296725034713745,nan,nan,nan,0.0010000618948196615,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03482993319630623,0.0020217476412653923,0.017622463094691437,0.1775564955144898
129,1,1.3425946235656738,nan,nan,nan,0.0010000623716864472,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04220964014530182,0.001893768087029457,0.012429216876626015,0.17903638182919554
130,1,1.4940617084503174,nan,nan,nan,0.0010000628485534603,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.03249870985746384,0.0017646262422204018,0.010729410064717134,0.17878500767373873
131,1,1.4312331676483154,nan,nan,nan,0.0010000633254207006,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04150259494781494,0.002087431726977229,0.01923707810540994,0.17841664394591591
132,1,1.471794843673706,nan,nan,nan,0.0010000638022881684,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.042506709694862366,0.0014294638531282544,0.003806225761460761,0.17884095139101608
133,1,1.5518449544906616,nan,nan,nan,0.0010000642791558635,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04127688705921173,0.002008220413699746,0.004200803115963936,0.17861505614005155
134,1,1.3983508348464966,nan,nan,nan,0.0010000647560237863,0.949999988079071,3.444499969482422,-4.775000095367432,2.0315001010894775,0.04014727473258972,0.001560488250106573,0.01620733520636956,0.17846516443707874
